GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um,
T20230514150608,2023-05-14 15:06:38.188,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008YPVR31040+L1AE01507+0,0x0000005EA642A192,LG5D172008YPVR31040+L1AE01507+0,78,78,44.799999999999997,44.799999999999997,172.11857237372999,191.84328086560501,87.043214771392627,-0.10408062130530207,0.0015363849778102065,206.39721655759337,-0.051621939275546896,0.0015651898763801117,1.2842504837351501e-13,0.36534854071073503,9.1014457007369603e-05,2.8317250377492401e-08,8.4182660842202495e-14,0.358432954766085,8.5199254422579096e-05,2.1791864490493302e-08,386.78933335228498,
T20230514151516,2023-05-14 15:15:46.367,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008YRVR31040+L1AE01509+0,0x0000005FA646E19E,LG5D172008YRVR31040+L1AE01509+0,76,84,47.454999999999998,42.293999999999997,175.08813650485601,190.454821166063,79.404944567449746,-0.23907339078422093,0.0016417724091726794,234.39155841758776,-0.042600178416229095,0.0015422631042524308,-1.7752466163756301e-13,0.35639072659191301,8.50752576274974e-05,2.2790828292184498e-08,-5.4484194933479601e-14,0.357598273784626,8.5084198530294296e-05,2.1923686997275301e-08,387.75804665364501,
T20230514151616,2023-05-14 15:16:46.358,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008YWVR31040+L1AE01514+0,0x0000005FA642A19A,LG5D172008YWVR31040+L1AE01514+0,79,83,44.799999999999997,42.293999999999997,177.315110426438,189.99585324824901,107.55067527972486,-0.26722810371490391,0.0016311426764134941,190.23234330085029,-0.14477866878313864,0.0015505164345886995,9.1121554746109698e-14,0.363811846853906,9.0860234286250699e-05,2.75060434573382e-08,4.3520742565306099e-14,0.36298367664506198,8.8207983095016002e-05,2.3338317599768001e-08,389.44412206592301,
T20230514150531,2023-05-14 15:06:01.222,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008YXVR31040+L1AE01515+0,0x0000005F8642A192,LG5D172008YXVR31040+L1AE01515+0,73,81,47.454999999999998,42.293999999999997,173.937377989678,186.232049548969,116.47788832261764,-0.19306991504975604,0.00154453330037829,189.38332926482144,-0.048932231068957222,0.0015275480169082156,-7.5245365493969997e-14,0.37235243041593602,9.3800007332324895e-05,2.7540400028278601e-08,1.37195810268054e-13,0.370160726177301,9.0611500155274907e-05,2.3237039796764699e-08,385.53326502424102,
T20230514151535,2023-05-14 15:16:05.161,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008YZVR31040+L1AE01517+0,0x00000057A646E19E,LG5D172008YZVR31040+L1AE01517+0,79,80,44.799999999999997,44.799999999999997,173.71898450704401,192.045792462317,146.28692338753237,-0.30846175908626555,0.0016407925496875512,178.06284019103904,-0.083160620112234906,0.001681098783255073,-6.1506355564233698e-14,0.36363636043556702,9.0201191853517203e-05,2.7187280862148701e-08,4.7045700668491002e-14,0.35548510440457898,8.3253431389929106e-05,2.1977412430799602e-08,385.95308041862398,
T20230514150557,2023-05-14 15:06:27.131,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008Z0VR31040+L1AE01518+0,0x0000005FB642A192,LG5D172008Z0VR31040+L1AE01518+0,79,81,44.799999999999997,42.293999999999997,185.47284819293699,185.387864821188,44.155515399760723,-0.060090050504501821,0.0016363363723279653,199.04392353993731,-0.070038777407286035,0.0014897797315012377,1.33559829862406e-13,0.36631985693626301,9.1461935572965505e-05,2.7597002363671901e-08,7.53563877964325e-14,0.37030773327076699,9.1111501925626295e-05,2.3989051622154501e-08,385.09799967596803,
T20230514150602,2023-05-14 15:06:32.024,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008Z1VR31040+L1AE01519+0,0x0000005F8646A192,LG5D172008Z1VR31040+L1AE01519+0,78,82,47.454999999999998,42.293999999999997,182.70444200524,188.15816914624099,104.28871479265968,-0.22628476908055345,0.0016358106577463662,185.41516833125826,-0.067939225165794648,0.0015922981662905896,6.9971806127000504e-14,0.351131681631631,8.2980927474865296e-05,2.3916125683316699e-08,-3.0142555118573e-14,0.36092555805188797,8.9713703517790898e-05,2.7576166694496999e-08,383.62751661764702,
T20230514150521,2023-05-14 15:05:50.891,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008Z2VR31040+L1AE01520+0,0x0000005F8646E192,LG5D172008Z2VR31040+L1AE01520+0,79,83,44.799999999999997,42.293999999999997,176.585947763072,190.729772797587,148.76650041732012,-0.23886185530915455,0.0014724791457238666,259.84424509391374,-0.14961102666400164,0.0015198527034852448,4.8738790781044397e-14,0.36802541350164297,9.1072323068267503e-05,2.7117435630185499e-08,-3.1114000265119999e-14,0.362432901441818,8.7752799416207801e-05,2.3310625258187099e-08,385.74292741960198,
T20230514150520,2023-05-14 15:05:50.972,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008Z5VR31040+L1AE01523+0,0x000000578646E192,LG5D172008Z5VR31040+L1AE01523+0,80,82,44.799999999999997,42.293999999999997,188.884872515322,188.039723082872,149.00638598492614,-0.28136665822980034,0.0015661397773751901,213.87510677901727,-0.10771860379193668,0.0015289423480823368,-1.4405143744511401e-13,0.36032108745685898,8.7002808438388802e-05,2.5047674642628901e-08,1.2573275753879899e-14,0.36629765578260398,8.9185984828927604e-05,2.4496575893849502e-08,381.531189209557,
T20230514150738,2023-05-14 15:08:08.325,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008Z6VR31040+L1AE01524+0,0x000000568642A19E,LG5D172008Z6VR31040+L1AE01524+0,80,82,44.799999999999997,42.293999999999997,182.152729727479,191.012516968033,115.86189935703493,-0.33800395086501123,0.0016108104935486024,190.08937619844403,-0.14514898124079575,0.0015219602439224321,7.4579231679194903e-14,0.358397914711928,8.7602009981664603e-05,2.46335388325056e-08,-5.1292303737682201e-14,0.36410161890314002,8.8383105543553102e-05,2.2937334318864401e-08,383.44011240530199,
T20230514150844,2023-05-14 15:09:14.524,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008Z8VR31040+L1AE01526+0,0x00000056B646A196,LG5D172008Z8VR31040+L1AE01526+0,79,80,44.799999999999997,42.293999999999997,178.29037863624799,180.57083626823101,70.607772541641665,-0.20428348260637957,0.0015930392877074166,211.50668729743978,-0.12060901966247656,0.0014574251884498814,-1.18793863634892e-13,0.366546643775916,9.0687138665467205e-05,2.72141134618181e-08,1.1241008124329701e-14,0.374837618421894,9.2276151103156702e-05,2.5739072212902498e-08,384.56269731991398,
T20230514150803,2023-05-14 15:08:32.910,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E01A,LG5D172008ZBVR31040+L1AE01529+0,0x0000005EB646A19E,LG5D172008ZBVR31040+L1AE01529+0,79,82,44.799999999999997,42.293999999999997,179.50826114116899,190.273048964011,60.17462091420456,-0.18110805363555652,0.0016279787802033897,272.6671741491607,-0.11512114052856109,0.0014854399545382859,1.4196976927394199e-13,0.36640447059183201,9.0998604315993594e-05,2.6992658437198401e-08,1.8041124150158802e-15,0.36112173633309702,8.8962736967210707e-05,2.7099064028122401e-08,382.51233073529397,
T20230519234103,2023-05-19 23:41:33.278,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G06A,LG5D172008ZWVR31040+L1AE03916+0,0x000000B2BF06859A,LG5D172008ZWVR31040+L1AE03916+0,75,82,47.454999999999998,42.293999999999997,179.70073642906601,192.16423462080701,69.267042573793233,-0.17891317215772784,0.001562514726023625,197.64335213048972,-0.10136860511213039,0.0014962314499881429,-2.5035529205297299e-14,0.36125988108057,8.8535583291401499e-05,2.6769012929657101e-08,-1.8995915951336401e-13,0.36524451860699497,8.9730148931135406e-05,2.4655563256915398e-08,382.643347284816,
T20230519233805,2023-05-19 23:38:35.248,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G06A,LG5D172008ZXVR31040+L1AE03917+0,0x000000B38F028596,LG5D172008ZXVR31040+L1AE03917+0,81,82,44.799999999999997,42.293999999999997,184.130443409305,188.81420209361701,36.971889027148194,-0.1747651815179754,0.0015622335311107206,169.07968593757926,-0.092564416158804008,0.0015448153989824091,2.0122792321331e-14,0.35841610133159502,8.6348951784673394e-05,2.3368118016675699e-08,-1.08524300657109e-14,0.36265476630023802,8.7329422243351805e-05,2.40184406369519e-08,384.88463213114699,
T20230519234204,2023-05-19 23:42:34.481,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G06A,LG5D17200905VR31040+L1AE03925+0,0x000000B39F02C592,LG5D17200905VR31040+L1AE03925+0,82,81,44.799999999999997,42.293999999999997,182.01173890781001,186.69174042423799,21.162805990644987,-0.13334471471859841,0.0016572067784795129,146.71066624067487,-0.06457838897332599,0.0015127872032365368,1.05748743095546e-13,0.35126446749423801,8.3009520955716395e-05,2.23668308584112e-08,-2.3009372185356401e-14,0.36987674950182597,9.1237254853344802e-05,2.5618978475289201e-08,383.98959875409798,
T20230519234031,2023-05-19 23:41:00.608,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G06A,LG5D17200907VR31040+L1AE03927+0,0x000000B28F06859A,LG5D17200907VR31040+L1AE03927+0,82,84,44.799999999999997,39.927999999999997,175.55987634242399,180.86639355553299,143.39190608770241,-0.27972734770336238,0.001565837072116015,196.17514559142825,-0.12173773800064823,0.0014353492859469489,2.65065747129256e-14,0.35057850150636599,8.3882351929032704e-05,2.4029941557322399e-08,3.0975222387041899e-14,0.37216849724661899,9.2024537844885096e-05,2.93935397132903e-08,385.79263482036998,
T20230515185743,2023-05-15 18:58:13.600,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009CNVR31040+L1AE05902+0,0x000000FA17C10490,LG5D172009CNVR31040+L1AE05902+0,81,77,44.799999999999997,44.799999999999997,186.00280032571399,187.14872495420701,168.31084053577226,-0.27104481592001983,0.0014867243691865301,160.1228936116961,-0.00067899209769232971,0.0014987866727198577,-1.7194579093882099e-13,0.35928990654992898,8.6778898970998297e-05,2.4107987231965901e-08,8.9955820570253296e-14,0.37110691577136501,9.1139846020231501e-05,2.4210559421798601e-08,382.82393680973098,
T20230515185731,2023-05-15 18:58:00.719,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009CPVR31040+L1AE05903+0,0x000000F327C50490,LG5D172009CPVR31040+L1AE05903+0,81,79,44.799999999999997,44.799999999999997,184.18993718846301,195.41366937000501,87.695336677233755,-0.31406187333231816,0.0016030950709029317,183.51102529792865,-0.10268693448617644,0.0015634860497737457,-4.4020342926387501e-14,0.35672000968074302,8.6949256387771999e-05,2.5155458250000401e-08,2.0927704014184201e-14,0.35558235852123199,8.69186395626466e-05,2.5098270994876699e-08,380.28195429738599,
T20230515182628,2023-05-15 18:26:58.187,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009DMVR31040+L1AE01603+0,0x000000B692147698,LG5D172009DMVR31040+L1AE01603+0,77,77,47.454999999999998,44.799999999999997,179.980426737301,185.96245879046799,101.18542548552682,-0.32219576460586635,0.0015956806038658351,221.7891106026043,-0.12942915876191755,0.0014801427508981946,6.3116178949940099e-14,0.35869084467460599,8.65145197672951e-05,2.48362128938742e-08,6.1894933622852501e-15,0.37142547512637702,9.2765954075810797e-05,2.58805885906209e-08,378.40577958881602,
T20230515183842,2023-05-15 18:39:12.004,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009DPVR31040+L1AE01605+0,0x000000BEA2143690,LG5D172009DPVR31040+L1AE01605+0,81,79,44.799999999999997,44.799999999999997,181.588656596156,193.664477355142,120.33053357343883,-0.34552488336638121,0.0015483919014139418,245.73263639380687,-0.10712032427307575,0.0015495529747610241,-1.0708101072509599e-13,0.35821490084740099,8.7360459788924996e-05,2.4921836550685101e-08,-1.6620038678638601e-13,0.360697820357889,8.6716278727597495e-05,2.2492841184279301e-08,388.19902807080598,
T20230515184424,2023-05-15 18:44:54.856,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009DSVR31040+L1AE01608+0,0x000000BFB2103690,LG5D172009DSVR31040+L1AE01608+0,82,79,44.799999999999997,44.799999999999997,177.34090576085501,190.30887535719799,130.66177574080098,-0.11192464096699092,0.0016336809985426303,156.436424383912,-0.017052671984872467,0.0015592944629055628,7.7327033665142204e-14,0.35006984968775801,8.3693708590168298e-05,2.41374901861355e-08,-1.4171996909340101e-13,0.36167916694425201,8.6446736798472405e-05,2.3073281962974299e-08,380.437979848532,
T20230515184343,2023-05-15 18:44:13.900,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009DTVR31040+L1AE01609+0,0x000000B782107694,LG5D172009DTVR31040+L1AE01609+0,81,79,44.799999999999997,44.799999999999997,174.75997976730801,191.713733964483,99.947994568306456,-0.3121193012278819,0.0015534205014336973,176.19565466863139,-0.070221809188298429,0.0015123107404443651,1.6653345369377301e-15,0.35869177386113199,8.7136297295820395e-05,2.6072031330774499e-08,-5.0737192225369698e-14,0.36143153730456201,8.5769071859303594e-05,2.1416723100262999e-08,387.68331448203702,
T20230515184354,2023-05-15 18:44:23.815,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009DVVR31040+L1AE01611+0,0x000000BFB2143690,LG5D172009DVVR31040+L1AE01611+0,80,79,44.799999999999997,44.799999999999997,183.04169757135401,194.25604335277501,74.532157420139598,-0.23205042754178343,0.0015648072045339038,102.56396280392967,-0.12434643976485465,0.001595381481311128,-1.1926570842035701e-13,0.358371995252798,8.8610236551616098e-05,2.6034893010383598e-08,1.2123635428906699e-13,0.35684859480075298,8.7258696656918294e-05,2.5846730841063998e-08,383.29297882352898,
T20230515185233,2023-05-15 18:53:03.219,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EAVR31040+L1AE01626+0,0x000000B79214369C,LG5D172009EAVR31040+L1AE01626+0,77,77,47.454999999999998,44.799999999999997,175.89828468958399,189.96042424046701,160.51286910333999,-0.13429671486649269,0.0016117994054202257,195.12629404477977,-0.087522163763307376,0.0015159256060339032,-1.3775092178036599e-13,0.35040429348159102,8.3465715297274999e-05,2.3981437662065299e-08,1.4988010832439599e-15,0.36796088311675101,9.1042769176696999e-05,2.5772763362826701e-08,385.49123467124201,
T20230515184435,2023-05-15 18:45:06.112,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EDVR31040+L1AE01629+0,0x000000BFA210769C,LG5D172009EDVR31040+L1AE01629+0,81,81,44.799999999999997,44.799999999999997,174.829901308144,195.00167396251501,108.14789330352193,-0.34010972434496856,0.001590397296013097,201.50509762705346,-0.069176124653984178,0.0015751730146140361,-4.22439860869872e-14,0.35709311967803298,8.7263185847608293e-05,2.6791600329578099e-08,1.8124390877005699e-14,0.35740475376738401,8.5250059623318502e-05,2.2340009484544301e-08,389.085009233721,
T20230515185659,2023-05-15 18:57:29.284,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EGVR31040+L1AE01632+0,0x000000BF9210769C,LG5D172009EGVR31040+L1AE01632+0,84,75,42.293999999999997,44.799999999999997,177.59284015271101,180.06167713097901,115.03137295182904,-0.10143724851562003,0.0016155192291512973,152.15749040213109,-0.12545624230104485,0.0015184322102655943,1.40443212615082e-14,0.36271739754983801,8.9617029103756805e-05,2.48340557706977e-08,1.5329404412511801e-13,0.377527332363294,9.4794582819038094e-05,2.8012035205912099e-08,382.54814999279898,
T20230520040237,2023-05-20 04:03:07.327,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009EHVR31040+L1AE05701+0,0x000000D307C14090,LG5D172009EHVR31040+L1AE05701+0,80,76,47.454999999999998,44.799999999999997,187.37767503031401,187.860732922365,89.321618374152564,-0.1741343073420612,0.0016318580122787461,164.39886520139891,-0.088066875823396229,0.0014767631851873714,-5.7065463465732996e-14,0.34153946443882099,7.8774493219751799e-05,2.08474730314463e-08,-1.0058620603103901e-13,0.37485465156792902,9.4276479505636101e-05,2.52806567455579e-08,381.988924353919,
T20230520040240,2023-05-20 04:03:10.531,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009EKVR31040+L1AE05703+0,0x000000D217C54098,LG5D172009EKVR31040+L1AE05703+0,81,78,44.799999999999997,44.799999999999997,180.63976491661501,191.68211384928,90.770292257777555,-0.29078747971765562,0.0016002465138825234,91.717338438980562,-0.12150425247304275,0.0015961013335644475,-1.5126788710517799e-14,0.35755977214512502,8.78874903600432e-05,2.48585700597578e-08,4.1716630150290301e-14,0.36709067297028403,9.0273391335986099e-05,2.4538502849081701e-08,383.09448695082,
T20230520042605,2023-05-20 04:26:36.135,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009ETVR31040+L1AE05711+0,0x000000DB07C50090,LG5D172009ETVR31040+L1AE05711+0,80,79,44.799999999999997,42.293999999999997,188.76443821455999,184.38348016842301,94.221855499306486,-0.15900400567220574,0.0015965566307983758,143.03994472266552,-0.11732537904692472,0.0015321846126468389,-1.3788969965844399e-13,0.358264033307441,8.9467396323655699e-05,2.54458909115805e-08,3.8968828164343001e-14,0.378868525533822,9.55308656449737e-05,2.6712684725597501e-08,388.68884067213099,
T20230515184511,2023-05-15 18:45:41.236,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EVVR31040+L1AE05713+0,0x000000DB07C54090,LG5D172009EVVR31040+L1AE05713+0,80,80,44.799999999999997,44.799999999999997,184.48482069612501,196.068349797737,121.72202915262153,-0.28689565860708749,0.0015139223041553845,255.68746010662917,0.032407314516040064,0.0015163058561027112,-2.1482815526496801e-14,0.36207349884072298,8.9467670234445298e-05,2.6076798021784299e-08,4.6990189517259801e-14,0.35382003295421299,8.5721092327131402e-05,2.44248377585096e-08,386.08093970588197,
T20230515184512,2023-05-15 18:45:41.974,CLT-00001T04,8,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EWVR31040+L1AE05714+0,0x000000DA17C54094,LG5D172009EWVR31040+L1AE05714+0,79,81,47.454999999999998,42.293999999999997,185.32924317074699,185.422576299735,103.8683088236161,-0.18143273317529479,0.0016211681636633724,241.6788720774633,0.0054705007241375447,0.0014771905431209052,-5.2874371547773099e-14,0.35224186365910498,8.4878204899007398e-05,2.46246158093522e-08,-7.8353989962920398e-14,0.37327052955509499,9.3217606610857898e-05,2.60684893275543e-08,376.95571991947003,
T20230515184550,2023-05-15 18:46:20.229,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EXVR31040+L1AE05715+0,0x000000D317C5009C,LG5D172009EXVR31040+L1AE05715+0,80,78,47.454999999999998,44.799999999999997,190.693434818969,197.326339104749,164.73707449649433,-0.22420554465603493,0.0015792253293224847,213.96567200003042,-0.046141885777668423,0.001499698452687282,-1.2806422589051201e-13,0.342199678606396,8.1616738462958696e-05,2.4234345279350799e-08,-1.3317125180378801e-13,0.36486886309767302,8.9775630562675507e-05,2.4263779829317201e-08,386.052317470221,
T20230515184521,2023-05-15 18:45:51.553,CLT-00001T02,4,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009EYVR31040+L1AE05716+0,0x000000DB27C5409C,LG5D172009EYVR31040+L1AE05716+0,78,80,44.799999999999997,44.799999999999997,180.15373218462301,191.16578617011299,62.877978970992771,-0.081078317819663029,0.0015208815534846994,140.522669652329,-0.07743234816082499,0.0015900378503689646,-4.9571458049513202e-14,0.37167378636211601,9.4177286168731903e-05,2.6843864424388602e-08,-1.3944401189291999e-13,0.35569708933233901,8.4301654611321697e-05,2.2008049409038699e-08,379.92983215207499,
T20230515184454,2023-05-15 18:45:24.128,CLT-00001T03,5,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5E04A,LG5D172009F7VR31040+L1AE05725+0,0x000000D327C5409C,LG5D172009F7VR31040+L1AE05725+0,75,79,47.454999999999998,42.293999999999997,175.12735205635599,184.05491384337401,91.570192928975359,-0.074928448965825595,0.0015685661777441826,140.29405709442398,-0.098423668336233908,0.0014596382631198378,-2.7339241981394499e-14,0.36254477336790802,8.8303071947926496e-05,2.4804708761340499e-08,-7.6855188879676499e-14,0.38245958777213601,9.6651085218842799e-05,2.7156546798958402e-08,379.36318398081602,
T20230520041058,2023-05-20 04:11:28.697,CLT-00001T02,3,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009FFVR31040+L1AE00501+0,0x00000037BA044694,LG5D172009FFVR31040+L1AE00501+0,74,80,50.265999999999998,42.293999999999997,184.26238764265301,187.322520855059,59.467567046551281,-0.031863554508275223,0.0016127690752027243,170.29313406951434,-0.048209279217210799,0.0014808955704314905,-5.1181281435219698e-14,0.347963593462287,8.2430834661413995e-05,2.4090326246520099e-08,-8.8429263911393706e-14,0.37837445037146,9.7324044613019095e-05,2.8128049528677902e-08,387.15032280756901,
T20230520041105,2023-05-20 04:11:35.951,CLT-00001T03,6,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009FGVR31040+L1AE00502+0,0x0000003EBA000690,LG5D172009FGVR31040+L1AE00502+0,78,80,47.454999999999998,44.799999999999997,180.46458629671,199.68191485260701,100.41648272889447,-0.18303921645586196,0.0015293008924542255,236.21712283670411,-0.024238891016080233,0.0014713371225513841,4.66293670342566e-14,0.35085086367979401,8.3168417256760706e-05,2.3413466409484502e-08,-2.4757973449141e-14,0.355714940046713,8.4846231955386804e-05,2.2540475380005299e-08,390.11206896551698,
T20230520041052,2023-05-20 04:11:21.799,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009FHVR31040+L1AE00503+0,0x000000379A040690,LG5D172009FHVR31040+L1AE00503+0,79,81,47.454999999999998,42.293999999999997,179.47283724622599,186.65837815182999,107.72748322579693,-0.058522310778147055,0.0016168875188416853,207.0263035886704,-0.051201972460330425,0.0014918008987943154,-1.2914669333952101e-13,0.34574863646639997,8.0833866988977494e-05,2.0946468366408902e-08,2.2482016248659401e-14,0.36882379062296,9.15247148457881e-05,2.4856683486395601e-08,380.43404435370201,
T20230520041339,2023-05-20 04:14:08.922,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009FTVR31040+L1AE00513+0,0x0000003F9A044690,LG5D172009FTVR31040+L1AE00513+0,79,81,47.454999999999998,44.799999999999997,181.654294879194,199.601584657747,118.93754885313042,-0.067910079623616865,0.0016214360204437179,245.38704841936752,0.026149961196205856,0.0016161196660367991,6.0534910417686698e-14,0.35396782322491999,8.2957843808550605e-05,2.2377048351725e-08,-2.77000644643977e-14,0.35364802214280999,8.4869740968110901e-05,2.2927481889240601e-08,381.085900830958,
T20230520041334,2023-05-20 04:14:04.213,CLT-00001T01,1,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009FVVR31040+L1AE00515+0,0x000000369A040698,LG5D172009FVVR31040+L1AE00515+0,79,75,44.799999999999997,44.799999999999997,184.41659873353501,184.76851936073899,83.950642464840541,0.012053451252685449,0.0015528698057544785,157.67430129009995,-0.011938704869335612,0.0015354023361936939,-3.21964677141295e-15,0.36587200203242098,9.2268790267408402e-05,2.8561020955378599e-08,-1.15241149956091e-13,0.37504878497012101,9.6379976894317196e-05,2.9074124757391e-08,382.58559448487898,
T20230520041133,2023-05-20 04:12:03.961,CLT-00001T01,2,A3104,Mine_B_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009FZVR31040+L1AE00519+0,0x0000003EBA004690,LG5D172009FZVR31040+L1AE00519+0,80,74,44.799999999999997,47.454999999999998,181.268096231405,197.31657671396499,114.28921387814586,-0.33301323563260166,0.0014682411874572723,160.39224856409098,0.04982455378724894,0.0015676214723894769,-4.8822057507891303e-14,0.36668165045169099,9.1696639698605201e-05,2.7692600750211599e-08,5.0570658771675899e-14,0.36455621660555898,9.1113404371685394e-05,2.5504925972248701e-08,393.13941351028399,
T20230520040250,2023-05-20 04:03:20.678,CLT-00001T04,7,A3104,Mine_A_release_POR_inline_iclt_A3104_23050153.exe,GTSAA1BKD5G08A,LG5D172009G4VR31040+L1AE00524+0,0x000000369A04069C,LG5D172009G4VR31040+L1AE00524+0,81,82,44.799999999999997,42.293999999999997,175.22125125897301,188.64274294691,115.26971164924794,-0.011599102174467885,0.0015622404366196997,236.8643752212455,0.04855050127874469,0.001465180446642543,-7.4940054162198104e-14,0.35855659254977101,8.8034944937855506e-05,2.52326359529071e-08,1.6930901125533599e-14,0.36455624259818298,8.8204148626318797e-05,2.56379891923298e-08,383.231723848971,
