ActuatorSN,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,aps_strokeMax_um,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,sph_S1_gain,sph_S1_OOVreg,sph_S2_gain,sph_S2_OOVreg,sph_strokecenter_x_sensor_offset_lsb,sph_strokecenter_y_sensor_offset_lsb
UC4D262001TG00A5002+01AA07410+5,126.3492487,-0.179935539,0.001731318,166.5389346,0.088821553,0.001679005,373.42279,4.33E-15,0.356866702,8.80E-05,2.61E-08,-5.30E-15,0.347168012,8.70E-05,2.65E-08,42.294,86,42.294,83,185.8251706,181.1408344
UC4D262001W300A5002+01AA04003+5,140.8735219,-0.463326544,0.001749789,142.2725834,-0.188727574,0.001674393,375.47081,-6.27E-15,0.371754987,9.49E-05,2.70E-08,1.64E-15,0.335652689,7.83E-05,2.20E-08,44.8,84,39.928,84,186.0952613,183.0693969
UC4D262001W400A5002+01AA04004+5,117.2799793,-0.539714328,0.001835618,193.2243315,-0.155733914,0.001636971,375.77865,1.36E-15,0.371802079,9.43E-05,2.68E-08,-9.08E-15,0.333519044,7.76E-05,2.40E-08,47.455,80,39.928,85,183.7140524,183.4602202
UC4D2620028R00A5002+01AA06417+5,157.9999564,-0.292837509,0.00172111,195.9120104,-0.224248645,0.001609596,371.98876,-6.74E-15,0.372574361,9.41E-05,2.71E-08,1.44E-14,0.339818349,7.97E-05,2.49E-08,42.294,88,39.928,85,180.8827045,184.0167286
UC4D2620010Y00A5002+01AA09004+5,181.788298,-0.154858833,0.001671156,157.3828651,-0.004459075,0.001692515,374.96966,-8.80E-15,0.366799332,9.11E-05,2.61E-08,1.66E-14,0.344197365,8.07E-05,2.34E-08,44.8,83,42.294,82,184.9381776,181.2148923
UC4D2620011000A5002+01AA09006+5,159.468278,-0.211330288,0.001711864,178.3977573,-0.053095585,0.001663676,376.022205,-2.10E-14,0.361283355,8.59E-05,2.38E-08,-1.01E-14,0.346816364,8.18E-05,2.42E-08,44.8,82,44.8,78,182.2514101,181.4416908
UC4D262001DB00A5002+01AA10109+5,123.5596541,-0.168439231,0.001711672,124.6874589,-0.262576252,0.001681771,378.703325,1.10E-14,0.374223461,9.38E-05,2.68E-08,1.06E-14,0.340496851,8.02E-05,2.56E-08,44.8,83,44.8,76,182.8434886,179.0888348
UC4D262001DE00A5002+01AA10112+5,131.9567619,-0.181087062,0.001755773,130.6757255,-0.200928643,0.001648169,375.261055,3.14E-14,0.364221081,9.10E-05,2.63E-08,8.13E-15,0.339185644,8.34E-05,2.47E-08,44.8,84,44.8,77,185.0927518,196.93183
UC4D262001W200A5002+01AA04002+5,136.5313201,-0.33415954,0.00166403,161.2140742,-0.117820536,0.001726379,379.451865,1.72E-14,0.362175135,8.80E-05,2.37E-08,1.45E-14,0.355176853,8.64E-05,2.58E-08,42.294,86,42.294,83,182.7478721,177.2534949
UC4D2620024N00A5002+01AA01906+5,172.6347528,-0.415656452,0.001708605,190.1498537,-0.226737415,0.001651355,378.186315,3.02E-14,0.368392683,9.31E-05,2.66E-08,-5.55E-16,0.341138714,8.16E-05,2.54E-08,42.294,88,42.294,82,190.3151851,183.3898138
UC4D2620010X00A5002+01AA09003+5,218.7353072,-0.138572966,0.001757706,160.7803323,-0.029918484,0.001672798,373.60492,4.28E-14,0.360639115,8.78E-05,2.45E-08,6.38E-15,0.336347052,7.88E-05,2.29E-08,44.8,84,44.8,79,191.3016916,181.3499774
UC4D2620010Z00A5002+01AA09005+5,165.3699828,-0.195226297,0.001660756,193.0084439,-0.00326098,0.001644897,378.16935,5.97E-15,0.366829313,9.14E-05,2.85E-08,1.39E-14,0.340330597,7.83E-05,2.50E-08,42.294,88,42.294,82,181.03295,177.3519584
UC4D2620024F00A5002+01AA03931+5,117.3469024,-0.317840043,0.001730207,179.4408854,-0.241575179,0.001702368,375.94076,2.61E-15,0.353151228,8.44E-05,2.44E-08,-1.19E-15,0.348067123,8.89E-05,2.78E-08,42.294,87,42.294,84,185.6422449,189.2644668
